Orthogroup	Acinetobacter_baumannii	Mycobacterium_leprae	Mycobacterium_tuberculosis	Neisseria_gonorrhoeae	Pseudomonas_aeruginosa	Salmonella_enterica
OG0006299						g2382.t1
OG0006300						g2383.t1
OG0006301						g2393.t1
OG0006302						g2394.t1
OG0006303						g2398.t1
OG0006304						g2429.t1
OG0006305						g2430.t1
OG0006306						g2431.t1
OG0006307						g2432.t1
OG0006308						g2433.t1
OG0006309						g2435.t1
OG0006310						g2437.t1
OG0006311						g2438.t1
OG0006312						g2443.t1
OG0006313						g2445.t1
OG0006314						g2452.t1
OG0006315						g2471.t1
OG0006316						g2478.t1
OG0006317						g2486.t1
OG0006318						g2487.t1
OG0006319						g2498.t1
OG0006320						g2513.t1
OG0006321						g2524.t1
OG0006322						g2525.t1
OG0006323						g2526.t1
OG0006324						g2527.t1
OG0006325						g2529.t1
OG0006326						g2531.t1
OG0006327						g2532.t1
OG0006328						g2533.t1
OG0006329						g2534.t1
OG0006330						g2535.t1
OG0006331						g2536.t1
OG0006332						g2537.t1
OG0006333						g2539.t1
OG0006334						g2540.t1
OG0006335						g2542.t1
OG0006336						g2543.t1
OG0006337						g2544.t1
OG0006338						g2546.t1
OG0006339						g2547.t1
OG0006340						g2548.t1
OG0006341						g2552.t1
OG0006342						g2553.t1
OG0006343						g2554.t1
OG0006344						g2562.t1
OG0006345						g2563.t1
OG0006346						g2570.t1
OG0006347						g2588.t1
OG0006348						g2596.t1
OG0006349						g2597.t1
OG0006350						g2599.t1
OG0006351						g2600.t1
OG0006352						g2612.t1
OG0006353						g2615.t1
OG0006354						g2616.t1
OG0006355						g2630.t1
OG0006356						g2632.t1
OG0006357						g2636.t1
OG0006358						g2638.t1
OG0006359						g2640.t1
OG0006360						g2647.t1
OG0006361						g2651.t1
OG0006362						g2654.t1
OG0006363						g2659.t1
OG0006364						g2662.t1
OG0006365						g2663.t1
OG0006366						g2664.t1
OG0006367						g2665.t1
OG0006368						g2666.t1
OG0006369						g2667.t1
OG0006370						g2669.t1
OG0006371						g2670.t1
OG0006372						g2672.t1
OG0006373						g2673.t1
OG0006374						g2675.t1
OG0006375						g2676.t1
OG0006376						g2677.t1
OG0006377						g2678.t1
OG0006378						g2680.t1
OG0006379						g2681.t1
OG0006380						g2683.t1
OG0006381						g2685.t1
OG0006382						g2686.t1
OG0006383						g2688.t1
OG0006384						g2690.t1
OG0006385						g2691.t1
OG0006386						g2692.t1
OG0006387						g2693.t1
OG0006388						g2695.t1
OG0006389						g2696.t1
OG0006390						g2697.t1
OG0006391						g2704.t1
OG0006392						g2705.t1
OG0006393						g2713.t1
OG0006394						g2722.t1
OG0006395						g2727.t1
OG0006396						g2728.t1
OG0006397						g2729.t1
OG0006398						g2730.t1
OG0006399						g2731.t1
OG0006400						g2732.t1
OG0006401						g2733.t1
OG0006402						g2734.t1
OG0006403						g2756.t1
OG0006404						g2765.t1
OG0006405						g2767.t1
OG0006406						g2784.t1
OG0006407						g2785.t1
OG0006408						g2791.t1
OG0006409						g2801.t1
OG0006410						g2804.t1
OG0006411						g2813.t1
OG0006412						g2817.t1
OG0006413						g2820.t1
OG0006414						g2821.t1
OG0006415						g2830.t1
OG0006416						g2834.t1
OG0006417						g2836.t1
OG0006418						g2849.t1
OG0006419						g2855.t1
OG0006420						g2856.t1
OG0006421						g2857.t1
OG0006422						g2879.t1
OG0006423						g2886.t1
OG0006424						g2888.t1
OG0006425						g2896.t1
OG0006426						g2909.t1
OG0006427						g2913.t1
OG0006428						g2915.t1
OG0006429						g2918.t1
OG0006430						g2920.t1
OG0006431						g2923.t1
OG0006432						g2926.t1
OG0006433						g2929.t1
OG0006434						g2932.t1
OG0006435						g2933.t1
OG0006436						g2934.t1
OG0006437						g2937.t1
OG0006438						g2971.t1
OG0006439						g2974.t1
OG0006440						g2975.t1
OG0006441						g2989.t1
OG0006442						g3003.t1
OG0006443						g3006.t1
OG0006444						g3007.t1
OG0006445						g3008.t1
OG0006446						g3013.t1
OG0006447						g3014.t1
OG0006448						g3024.t1
OG0006449						g3027.t1
OG0006450						g3032.t1
OG0006451						g3045.t1
OG0006452						g3053.t1
OG0006453						g3056.t1
OG0006454						g3065.t1
OG0006455						g3075.t1
OG0006456						g3083.t1
OG0006457						g3088.t1
OG0006458						g3091.t1
OG0006459						g3099.t1
OG0006460						g3103.t1
OG0006461						g3106.t1
OG0006462						g3110.t1
OG0006463						g3114.t1
OG0006464						g3117.t1
OG0006465						g3137.t1
OG0006466						g3154.t1
OG0006467						g3159.t1
OG0006468						g3164.t1
OG0006469						g3167.t1
OG0006470						g3170.t1
OG0006471						g3171.t1
OG0006472						g3179.t1
OG0006473						g3219.t1
OG0006474						g3227.t1
OG0006475						g3230.t1
OG0006476						g3244.t1
OG0006477						g3253.t1
OG0006478						g3254.t1
OG0006479						g3255.t1
OG0006480						g3256.t1
OG0006481						g3259.t1
OG0006482						g3263.t1
OG0006483						g3271.t1
OG0006484						g3280.t1
OG0006485						g3290.t1
OG0006486						g3300.t1
OG0006487						g3311.t1
OG0006488						g3314.t1
OG0006489						g3335.t1
OG0006490						g3336.t1
OG0006491						g3341.t1
OG0006492						g3345.t1
OG0006493						g3351.t1
OG0006494						g3361.t1
OG0006495						g3365.t1
OG0006496						g3366.t1
OG0006497						g3367.t1
OG0006498						g3374.t1
OG0006499						g3377.t1
OG0006500						g3378.t1
OG0006501						g3379.t1
OG0006502						g3381.t1
OG0006503						g3382.t1
OG0006504						g3383.t1
OG0006505						g3384.t1
OG0006506						g3385.t1
OG0006507						g3386.t1
OG0006508						g3411.t1
OG0006509						g3416.t1
OG0006510						g3417.t1
OG0006511						g3418.t1
OG0006512						g3420.t1
OG0006513						g3424.t1
OG0006514						g3429.t1
OG0006515						g3437.t1
OG0006516						g3438.t1
OG0006517						g3446.t1
OG0006518						g3447.t1
OG0006519						g3448.t1
OG0006520						g3449.t1
OG0006521						g3466.t1
OG0006522						g3472.t1
OG0006523						g3474.t1
OG0006524						g3475.t1
OG0006525						g3494.t1
OG0006526						g3495.t1
OG0006527						g3503.t1
OG0006528						g3506.t1
OG0006529						g3509.t1
OG0006530						g3511.t1
OG0006531						g3514.t1
OG0006532						g3516.t1
OG0006533						g3522.t1
OG0006534						g3524.t1
OG0006535						g3531.t1
OG0006536						g3534.t1
OG0006537						g3542.t1
OG0006538						g3543.t1
OG0006539						g3548.t1
OG0006540						g3552.t1
OG0006541						g3554.t1
OG0006542						g3555.t1
OG0006543						g3557.t1
OG0006544						g3562.t1
OG0006545						g3566.t1
OG0006546						g3568.t1
OG0006547						g3581.t1
OG0006548						g3586.t1
OG0006549						g3587.t1
OG0006550						g3598.t1
OG0006551						g3599.t1
OG0006552						g3600.t1
OG0006553						g3604.t1
OG0006554						g3619.t1
OG0006555						g3626.t1
OG0006556						g3628.t1
OG0006557						g3629.t1
OG0006558						g3631.t1
OG0006559						g3633.t1
OG0006560						g3634.t1
OG0006561						g3637.t1
OG0006562						g3646.t1
OG0006563						g3649.t1
OG0006564						g3653.t1
OG0006565						g3654.t1
OG0006566						g3669.t1
OG0006567						g3671.t1
OG0006568						g3672.t1
OG0006569						g3673.t1
OG0006570						g3674.t1
OG0006571						g3682.t1
OG0006572						g3683.t1
OG0006573						g3690.t1
OG0006574						g3693.t1
OG0006575						g3703.t1
OG0006576						g3712.t1
OG0006577						g3722.t1
OG0006578						g3723.t1
OG0006579						g3725.t1
OG0006580						g3730.t1
OG0006581						g3731.t1
OG0006582						g3733.t1
OG0006583						g3739.t1
OG0006584						g3741.t1
OG0006585						g3742.t1
OG0006586						g3743.t1
OG0006587						g3744.t1
OG0006588						g3748.t1
OG0006589						g3749.t1
OG0006590						g3750.t1
OG0006591						g3757.t1
OG0006592						g3758.t1
OG0006593						g3759.t1
OG0006594						g3770.t1
OG0006595						g3773.t1
OG0006596						g3775.t1
OG0006597						g3776.t1
OG0006598						g3780.t1
OG0006599						g3787.t1
OG0006600						g3798.t1
OG0006601						g3799.t1
OG0006602						g3800.t1
OG0006603						g3806.t1
OG0006604						g3807.t1
OG0006605						g3809.t1
OG0006606						g3811.t1
OG0006607						g3812.t1
OG0006608						g3817.t1
OG0006609						g3826.t1
OG0006610						g3828.t1
OG0006611						g3832.t1
OG0006612						g3856.t1
OG0006613						g3872.t1
OG0006614						g3881.t1
OG0006615						g3882.t1
OG0006616						g3884.t1
OG0006617						g3885.t1
OG0006618						g3891.t1
OG0006619						g3895.t1
OG0006620						g3899.t1
OG0006621						g3901.t1
OG0006622						g3902.t1
OG0006623						g3904.t1
OG0006624						g3905.t1
OG0006625						g3909.t1
OG0006626						g3910.t1
OG0006627						g3913.t1
OG0006628						g3918.t1
OG0006629						g3920.t1
OG0006630						g3921.t1
OG0006631						g3922.t1
OG0006632						g3923.t1
OG0006633						g3924.t1
OG0006634						g3925.t1
OG0006635						g3928.t1
OG0006636						g3929.t1
OG0006637						g3930.t1
OG0006638						g3931.t1
OG0006639						g3934.t1
OG0006640						g3937.t1
OG0006641						g3938.t1
OG0006642						g3946.t1
OG0006643						g3947.t1
OG0006644						g3949.t1
OG0006645						g3954.t1
OG0006646						g3957.t1
OG0006647						g3958.t1
OG0006648						g3961.t1
OG0006649						g3962.t1
OG0006650						g3965.t1
OG0006651						g3966.t1
OG0006652						g3970.t1
OG0006653						g3979.t1
OG0006654						g3980.t1
OG0006655						g3982.t1
OG0006656						g3993.t1
OG0006657						g3994.t1
OG0006658						g4011.t1
OG0006659						g4014.t1
OG0006660						g4015.t1
OG0006661						g4016.t1
OG0006662						g4018.t1
OG0006663						g4019.t1
OG0006664						g4022.t1
OG0006665						g4030.t1
OG0006666						g4031.t1
OG0006667						g4033.t1
OG0006668						g4037.t1
OG0006669						g4041.t1
OG0006670						g4043.t1
OG0006671						g4052.t1
OG0006672						g4059.t1
OG0006673						g4066.t1
OG0006674						g4067.t1
OG0006675						g4068.t1
OG0006676						g4073.t1
OG0006677						g4087.t1
OG0006678						g4091.t1
OG0006679						g4093.t1
OG0006680						g4097.t1
OG0006681						g4098.t1
OG0006682						g4103.t1
OG0006683						g4105.t1
OG0006684						g4109.t1
OG0006685						g4115.t1
