;Orthogroup;Bacteria;Gene;index;query_id;subject_id;pct_identity;aln_length;n_of_mismatches;gap_openings;q_start;q_end;s_start;s_end;e_value;bit_score;gb_accession;description
1507;OG0000921;Salmonella_enterica;g2884.t1;9522;g2884.t1;VFG007857(gb|NP_217450);100.0;1827;0;0;1;1827;1;1827;0.0;3657.0;NP_217450;phthiocerol synthesis polyketide synthase type I PpsD [Mycobacterium tuberculosis H37Rv]
1508;OG0000926;Salmonella_enterica;g692.t1;0;g692.t1;VFG040877(gb|NP_249376);100.0;803;0;0;1;803;1;803;0.0;1585.0;NP_249376;type II secretion system protein [Pseudomonas aeruginosa PAO1]
1509;OG0000927;Salmonella_enterica;g2464.t1;1347;g2464.t1;VFG016069(gb|NP_251115);100.0;254;0;0;1;254;1;254;0.0;500.0;NP_251115;pyoverdine biosynthesis protein PvdG [Pseudomonas aeruginosa PAO1]
1510;OG0000928;Salmonella_enterica;g141.t1;514;g141.t1;VFG009861(gb|WP_010907575);100.0;228;0;0;1;228;1;228;3.19e-162;447.0;WP_010907575;response regulator transcription factor [Mycobacterium leprae]
1511;OG0000931;Salmonella_enterica;g1942.t1;740;g1942.t1;VFG010093(gb|NP_216483);100.0;342;0;0;1;342;1;342;0.0;683.0;NP_216483;Mce family protein Mce3B [Mycobacterium tuberculosis H37Rv]
1512;OG0000938;Salmonella_enterica;g1935.t1;1;g1935.t1;VFG015521(gb|NP_252906);100.0;214;0;0;1;214;1;214;2.6e-158;436.0;NP_252906;pyridoxamine 5'-phosphate oxidase [Pseudomonas aeruginosa PAO1]
1513;OG0000960;Salmonella_enterica;g4111.t1;0;g4111.t1;VFG014997(gb|NP_252722);100.0;89;0;0;1;89;1;89;1.21e-60;179.0;NP_252722;hypothetical protein PA4033 [Pseudomonas aeruginosa PAO1]
1514;OG0000962;Salmonella_enterica;g84.t1;0;g84.t1;VFG002065(gb|NP_248769);100.0;444;0;0;1;444;1;444;0.0;892.0;NP_248769;hypothetical protein PA0079 [Pseudomonas aeruginosa PAO1]
1515;OG0000964;Salmonella_enterica;g1041.t1;1;g1041.t1;VFG031105(gb|WP_041323838);100.0;447;0;0;29;475;1;447;0.0;923.0;WP_041323838;Pup--protein ligase [Mycobacterium leprae]
1516;OG0000970;Salmonella_enterica;g1606.t1;0;g1606.t1;VFG009678(gb|WP_010908685);100.0;195;0;0;1;195;1;195;1.18e-145;402.0;WP_010908685;peroxiredoxin [Mycobacterium leprae]
1517;OG0000983;Salmonella_enterica;g2410.t1;163;g2410.t1;VFG041042(gb|NP_251060);100.0;338;0;0;1;338;1;338;0.0;648.0;NP_251060;hypothetical protein PA2370 [Pseudomonas aeruginosa PAO1]
1518;OG0000989;Salmonella_enterica;g107.t1;0;g107.t1;VFG007971(gb|WP_010907549);100.0;241;0;0;1;241;30;270;0.0;502.0;WP_010907549;phthiotriol/phenolphthiotriol dimycocerosates methyltransferase [Mycobacterium leprae]
1519;OG0000993;Salmonella_enterica;g113.t1;315;g113.t1;VFG038176(gb|WP_000777882);100.0;356;0;0;1;356;1;356;0.0;728.0;WP_000777882;MULTISPECIES: outer membrane protein Omp38 [Acinetobacter]
1520;OG0001009;Salmonella_enterica;g3196.t1;16;g3196.t1;VFG030107(gb|YP_177949);100.0;385;0;0;1;385;1;385;0.0;719.0;YP_177949;integral membrane transport protein [Mycobacterium tuberculosis H37Rv]
1521;OG0001012;Salmonella_enterica;g3202.t1;61;g3202.t1;VFG014117(gb|NP_251831);100.0;620;0;0;1;620;46;665;0.0;1263.0;NP_251831;nucleotide sugar epimerase/dehydratase WbpM [Pseudomonas aeruginosa PAO1]
1522;OG0001013;Salmonella_enterica;g3207.t1;0;g3207.t1;VFG014112(gb|NP_251836);100.0;316;0;0;5;320;1;316;0.0;638.0;NP_251836;NAD-dependent epimerase/dehydratase [Pseudomonas aeruginosa PAO1]
1523;OG0001021;Salmonella_enterica;g2891.t1;2619;g2891.t1;VFG001409(gb|NP_217457);100.0;580;0;0;41;620;1;580;0.0;1189.0;NP_217457;long-chain-fatty-acid--AMP ligase FadD28 [Mycobacterium tuberculosis H37Rv]
1524;OG0001036;Salmonella_enterica;g3157.t1;0;g3157.t1;VFG000175(gb|NP_251786);100.0;382;0;0;1;382;1;382;0.0;746.0;NP_251786;type II secretion system protein L [Pseudomonas aeruginosa PAO1]
1525;OG0001045;Salmonella_enterica;g290.t1;22;g290.t1;VFG022130(gb|NP_214804);100.0;472;0;0;1;472;1;472;0.0;879.0;NP_214804;ESX-3 secretion system protein EccD [Mycobacterium tuberculosis H37Rv]
1526;OG0001066;Salmonella_enterica;g589.t1;317;g589.t1;VFG010058(gb|NP_215108);100.0;516;0;0;1;516;1;516;0.0;1043.0;NP_215108;Mce family protein Mce2F [Mycobacterium tuberculosis H37Rv]
1527;OG0001082;Salmonella_enterica;g3370.t1;1;g3370.t1;VFG031590(gb|NP_217931);99.237;131;1;0;1;131;82;212;3.06e-90;260.0;NP_217931;ECF RNA polymerase sigma factor SigD [Mycobacterium tuberculosis H37Rv]
1528;OG0001097;Salmonella_enterica;g3176.t1;0;g3176.t1;VFG001230(gb|NP_251805);100.0;919;0;0;1;919;1;919;0.0;1789.0;NP_251805;motility protein FimV [Pseudomonas aeruginosa PAO1]
1529;OG0001101;Salmonella_enterica;g2397.t1;13;g2397.t1;VFG001404(gb|NP_216944);100.0;195;0;0;1;195;1;195;1.79e-145;402.0;NP_216944;alkyl hydroperoxide reductase subunit AhpC [Mycobacterium tuberculosis H37Rv]
1530;OG0001106;Salmonella_enterica;g2579.t1;104;g2579.t1;VFG003997(gb|NP_461706);100.0;350;0;0;1;350;1;350;0.0;711.0;NP_461706;pipB-like protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1531;OG0001111;Salmonella_enterica;g271.t1;263;g271.t1;VFG041109(gb|NP_459283);100.0;1289;0;0;1;1289;1;1289;0.0;2615.0;NP_459283;putative inner membrane protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1532;OG0001112;Salmonella_enterica;g269.t1;231;g269.t1;VFG041106(gb|NP_459280);100.0;434;0;0;1;434;1;434;0.0;887.0;NP_459280;putative outer membrane protein, OmpA family [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1533;OG0001113;Salmonella_enterica;g268.t1;203;g268.t1;VFG041105(gb|NP_459279);100.0;447;0;0;1;447;1;447;0.0;914.0;NP_459279;putative cytoplasmic protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1534;OG0001114;Salmonella_enterica;g255.t1;130;g255.t1;VFG041090(gb|NP_459263);100.0;351;0;0;1;351;1;351;0.0;687.0;NP_459263;putative cytoplasmic protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1535;OG0001115;Salmonella_enterica;g262.t1;205;g262.t1;VFG041097(gb|NP_459270);100.0;180;0;0;1;180;1;180;3.78e-130;362.0;NP_459270;putative cytoplasmic protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1536;OG0001116;Salmonella_enterica;g263.t1;216;g263.t1;VFG041098(gb|NP_459271);100.0;502;0;0;1;502;1;502;0.0;1052.0;NP_459271;putative cytoplasmic protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1537;OG0001117;Salmonella_enterica;g257.t1;255;g257.t1;VFG041092(gb|NP_459265);100.0;627;0;0;1;627;1;627;0.0;1283.0;NP_459265;putative cytoplasmic protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1538;OG0001118;Salmonella_enterica;g256.t1;246;g256.t1;VFG041091(gb|NP_459264);100.0;331;0;0;1;331;1;331;0.0;682.0;NP_459264;putative cytoplasmic protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1539;OG0001119;Salmonella_enterica;g261.t1;314;g261.t1;VFG041096(gb|NP_459269);100.0;879;0;0;1;879;1;879;0.0;1787.0;NP_459269;putative ATPase with chaperone activity [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1540;OG0001131;Salmonella_enterica;g2880.t1;2090;g2880.t1;VFG001407(gb|NP_217446);100.0;583;0;0;60;642;1;583;0.0;1187.0;NP_217446;fatty-acid--CoA ligase FadD26 [Mycobacterium tuberculosis H37Rv]
1541;OG0001138;Salmonella_enterica;g2422.t1;29;g2422.t1;VFG044084(gb|NP_251073);100.0;306;0;0;1;306;1;306;0.0;596.0;NP_251073;transcriptional regulator [Pseudomonas aeruginosa PAO1]
1542;OG0001150;Salmonella_enterica;g1984.t1;1;g1984.t1;VFG050300(gb|NP_250641);100.0;421;0;0;13;433;1;421;0.0;858.0;NP_250641;hypothetical protein PA1951 [Pseudomonas aeruginosa PAO1]
1543;OG0001151;Salmonella_enterica;g2196.t1;19;g2196.t1;VFG026433(gb|YP_005360830);99.105;447;3;1;1;446;1;447;0.0;907.0;YP_005360830;glutamine synthetase [Mycobacterium tuberculosis RGTB327]
1544;OG0001162;Salmonella_enterica;g2403.t1;169;g2403.t1;VFG041035(gb|NP_251053);100.0;443;0;0;1;443;1;443;0.0;864.0;NP_251053;hypothetical protein PA2363 [Pseudomonas aeruginosa PAO1]
1545;OG0001163;Salmonella_enterica;g2233.t1;0;g2233.t1;VFG000150(gb|NP_250881);100.0;378;0;0;1;378;1;378;0.0;780.0;NP_250881;adenylate cyclase [Pseudomonas aeruginosa PAO1]
1546;OG0001175;Salmonella_enterica;g3396.t1;0;g3396.t1;VFG022177(gb|WP_003900059);100.0;100;0;0;1;100;1;100;7.84e-69;200.0;WP_003900059;MULTISPECIES: WXG100 family type VII secretion target [Mycobacterium]
1547;OG0001177;Salmonella_enterica;g1408.t1;27;g1408.t1;VFG030565(gb|WP_003411940);83.803;284;46;0;37;320;7;290;4.38e-162;453.0;WP_003411940;MULTISPECIES: sugar ABC transporter permease [Mycobacterium]
1548;OG0001187;Salmonella_enterica;g1521.t1;144;g1521.t1;VFG000471(gb|NP_460590);100.0;408;0;0;1;408;1;408;0.0;852.0;NP_460590;Salmonella translocated effector [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1549;OG0001189;Salmonella_enterica;g551.t1;13;g551.t1;VFG044165(gb|WP_001041793);90.709;409;38;0;1;409;1;409;0.0;629.0;WP_001041793;MULTISPECIES: enterobactin transporter EntS [Escherichia]
1550;OG0001190;Salmonella_enterica;g1469.t1;0;g1469.t1;VFG001265(gb|NP_250145);100.0;277;0;0;1;277;4;280;0.0;559.0;NP_250145;flagellar synthesis regulator FleN [Pseudomonas aeruginosa PAO1]
1551;OG0001192;Salmonella_enterica;g2117.t1;158;g2117.t1;VFG049018(gb|WP_002913007);98.122;213;4;0;1;213;4;216;2.25e-151;418.0;WP_002913007;MULTISPECIES: response regulator transcription factor RcsB [Klebsiella/Raoultella group]
1552;OG0001202;Salmonella_enterica;g3033.t1;40;g3033.t1;VFG030203(gb|NP_217599);100.0;495;0;0;1;495;1;495;0.0;1031.0;NP_217599;FAD-containing monooxygenase MymA [Mycobacterium tuberculosis H37Rv]
1553;OG0001204;Salmonella_enterica;g1174.t1;323;g1174.t1;VFG029936(gb|NP_215701);100.0;578;0;0;1;578;1;578;0.0;1189.0;NP_215701;fatty-acid--CoA ligase FadD21 [Mycobacterium tuberculosis H37Rv]
1554;OG0001205;Salmonella_enterica;g104.t1;0;g104.t1;VFG050294(gb|NP_248789);100.0;386;0;0;1;386;1;386;0.0;801.0;NP_248789;hypothetical protein PA0099 [Pseudomonas aeruginosa PAO1]
1555;OG0001207;Salmonella_enterica;g3402.t1;371;g3402.t1;VFG022264(gb|WP_003418333);100.0;470;0;0;1;470;1;470;0.0;914.0;WP_003418333;MULTISPECIES: type VII secretion system ESX-4 subunit EccB4 [Mycobacterium]
1556;OG0001212;Salmonella_enterica;g105.t1;0;g105.t1;VFG007979(gb|WP_010907546);100.0;229;0;0;1;229;1;229;3.4499999999999997e-175;479.0;WP_010907546;rhamnosyl O-methyltransferase [Mycobacterium leprae]
1557;OG0001226;Salmonella_enterica;g423.t1;0;g423.t1;VFG001234(gb|NP_249107);100.0;264;0;0;1;264;1;264;0.0;520.0;NP_249107;transcriptional regulator [Pseudomonas aeruginosa PAO1]
1558;OG0001227;Salmonella_enterica;g2407.t1;0;g2407.t1;VFG041039(gb|NP_251057);100.0;165;0;0;1;165;1;165;9.02e-122;339.0;NP_251057;hypothetical protein PA2367 [Pseudomonas aeruginosa PAO1]
1559;OG0001228;Salmonella_enterica;g3221.t1;14;g3221.t1;VFG000137(gb|NP_251850);100.0;348;0;0;1;348;1;348;0.0;702.0;NP_251850;O-antigen chain length regulator [Pseudomonas aeruginosa PAO1]
1560;OG0001231;Salmonella_enterica;g93.t1;0;g93.t1;VFG002074(gb|NP_248778);100.0;619;0;0;1;619;1;619;0.0;1253.0;NP_248778;hypothetical protein PA0088 [Pseudomonas aeruginosa PAO1]
1561;OG0001232;Salmonella_enterica;g1150.t1;30;g1150.t1;VFG026784(gb|YP_005359856);100.0;508;0;0;51;558;9;516;0.0;1049.0;YP_005359856;respiratory nitrate reductase subunit beta narH [Mycobacterium tuberculosis RGTB327]
1562;OG0001240;Salmonella_enterica;g89.t1;0;g89.t1;VFG002070(gb|NP_248774);100.0;498;0;0;1;498;1;498;0.0;1040.0;NP_248774;hypothetical protein PA0084 [Pseudomonas aeruginosa PAO1]
1563;OG0001241;Salmonella_enterica;g250.t1;0;g250.t1;VFG050302(gb|WP_001045627.1);100.0;2146;0;0;1;2146;120;2265;0.0;4127.0;WP_001045627.1;MULTISPECIES: trimeric autotransporter adhesin Ata [Acinetobacter]
1564;OG0001248;Salmonella_enterica;g1764.t1;773;g1764.t1;VFG028213(gb|YP_005360423);100.0;816;0;0;1;816;460;1275;0.0;1646.0;YP_005360423;hypothetical protein MRGA327_11065 [Mycobacterium tuberculosis RGTB327]
1565;OG0001249;Salmonella_enterica;g2350.t1;7577;g2350.t1;VFG001823(gb|NP_216898);100.0;444;0;0;1;444;1;444;0.0;897.0;NP_216898;polyketide synthetase [Mycobacterium tuberculosis H37Rv]
1566;OG0001253;Salmonella_enterica;g3414.t1;56;g3414.t1;VFG043017(gb|NP_252038);100.0;274;0;0;1;274;1;274;0.0;566.0;NP_252038;chemotaxis protein methyltransferase [Pseudomonas aeruginosa PAO1]
1567;OG0001254;Salmonella_enterica;g3084.t1;0;g3084.t1;VFG001824(gb|NP_217649);100.0;217;0;0;1;217;1;217;6.87e-154;425.0;NP_217649;two component transcriptional regulator DevR [Mycobacterium tuberculosis H37Rv]
1568;OG0001262;Salmonella_enterica;g2897.t1;11095;g2897.t1;VFG024724(gb|NP_217463);100.0;489;0;0;1;489;8;496;0.0;978.0;NP_217463;polyketide synthase [Mycobacterium tuberculosis H37Rv]
1569;OG0001287;Salmonella_enterica;g185.t1;0;g185.t1;VFG009299(gb|WP_010907614);100.0;313;0;0;1;313;1;313;0.0;630.0;WP_010907614;pantoate--beta-alanine ligase [Mycobacterium leprae]
1570;OG0001290;Salmonella_enterica;g3156.t1;0;g3156.t1;VFG000174(gb|NP_251785);100.0;174;0;0;1;174;1;174;8.2e-122;340.0;NP_251785;type II secretion system protein M [Pseudomonas aeruginosa PAO1]
1571;OG0001310;Salmonella_enterica;g1120.t1;0;g1120.t1;VFG001255(gb|NP_249796);100.0;147;0;0;1;147;1;147;2.23e-102;289.0;NP_249796;flagellar biosynthesis chaperone [Pseudomonas aeruginosa PAO1]
1572;OG0001315;Salmonella_enterica;g3618.t1;0;g3618.t1;VFG000129(gb|NP_252237);100.0;367;0;0;1;367;1;367;0.0;763.0;NP_252237;alginate lyase [Pseudomonas aeruginosa PAO1]
1573;OG0001319;Salmonella_enterica;g1771.t1;961;g1771.t1;VFG022333(gb|YP_177837);100.0;99;0;0;1;99;1;99;1.44e-61;182.0;YP_177837;PE family protein PE19 [Mycobacterium tuberculosis H37Rv]
1574;OG0001372;Salmonella_enterica;g1165.t1;0;g1165.t1;VFG000115(gb|NP_249839);100.0;638;0;0;1;638;1;638;0.0;1304.0;NP_249839;exotoxin A [Pseudomonas aeruginosa PAO1]
1575;OG0001375;Salmonella_enterica;g3622.t1;53;g3622.t1;VFG000133(gb|NP_252241);100.0;481;0;0;1;481;1;481;0.0;999.0;NP_252241;bifunctional mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase [Pseudomonas aeruginosa PAO1]
1576;OG0001376;Salmonella_enterica;g3620.t1;30;g3620.t1;VFG000131(gb|NP_252239);100.0;391;0;0;1;391;1;391;0.0;784.0;NP_252239;alginate o-acetylase AlgJ [Pseudomonas aeruginosa PAO1]
1577;OG0001379;Salmonella_enterica;g2406.t1;144;g2406.t1;VFG041038(gb|NP_251056);100.0;494;0;0;1;494;1;494;0.0;1024.0;NP_251056;uricase [Pseudomonas aeruginosa PAO1]
1578;OG0001392;Salmonella_enterica;g1527.t1;411;g1527.t1;VFG041012(gb|NP_250202);100.0;842;0;0;1;842;1;842;0.0;1735.0;NP_250202;hypothetical protein PA1511 [Pseudomonas aeruginosa PAO1]
1579;OG0001426;Salmonella_enterica;g3183.t1;246;g3183.t1;VFG027053(gb|YP_005924344);100.0;208;0;0;1;208;16;223;7.89e-155;429.0;YP_005924344;RNA polymerase sigma factor RpoE [Mycobacterium tuberculosis RGTB423]
1580;OG0001448;Salmonella_enterica;g2153.t1;36;g2153.t1;VFG052155(gb|NP_216697.1);100.0;427;0;0;1;427;1;427;0.0;824.0;NP_216697.1;alpha-(1-2)-phosphatidylinositol mannoside mannosyltransferase [Mycobacterium tuberculosis H37Rv]
1581;OG0001469;Salmonella_enterica;g2890.t1;10059;g2890.t1;VFG001408(gb|NP_217456);100.0;2111;0;0;1;2111;1;2111;0.0;4257.0;NP_217456;multifunctional mycocerosic acid synthase [Mycobacterium tuberculosis H37Rv]
1582;OG0001484;Salmonella_enterica;g1934.t1;3;g1934.t1;VFG015518(gb|NP_252904);100.0;278;0;0;1;278;1;278;0.0;568.0;NP_252904;trans-2,3-dihydro-3-hydroxyanthranilate isomerase [Pseudomonas aeruginosa PAO1]
1583;OG0001502;Salmonella_enterica;g1117.t1;0;g1117.t1;VFG001252(gb|NP_249793);100.0;338;0;0;1;338;1;338;0.0;674.0;NP_249793;flagellar motor switch protein FliG [Pseudomonas aeruginosa PAO1]
1584;OG0001513;Salmonella_enterica;g291.t1;280;g291.t1;VFG022146(gb|NP_214805);100.0;461;0;0;1;461;1;461;0.0;899.0;NP_214805;membrane-anchored mycosin MycP [Mycobacterium tuberculosis H37Rv]
1585;OG0001514;Salmonella_enterica;g2833.t1;0;g2833.t1;VFG051483(gb|NP_251464.1);100.0;195;0;0;1;195;1;195;3.85e-133;370.0;NP_251464.1;hypothetical protein PA2774 [Pseudomonas aeruginosa PAO1]
1586;OG0001515;Salmonella_enterica;g1515.t1;40;g1515.t1;VFG029628(gb|NP_216040);100.0;414;0;0;1;414;1;414;0.0;838.0;NP_216040;glycosyltransferase [Mycobacterium tuberculosis H37Rv]
1587;OG0001520;Salmonella_enterica;g1985.t1;0;g1985.t1;VFG050299(gb|NP_250642);100.0;244;0;0;1;244;7;250;5.3199999999999996e-176;483.0;NP_250642;hypothetical protein PA1952 [Pseudomonas aeruginosa PAO1]
1588;OG0001548;Salmonella_enterica;g554.t1;1138;g554.t1;VFG012985(gb|WP_000026832);86.704;534;71;0;1;534;1;534;0.0;961.0;WP_000026832;(2,3-dihydroxybenzoyl)adenylate synthase EntE [Shigella dysenteriae]
1589;OG0001549;Salmonella_enterica;g2885.t1;560;g2885.t1;VFG007866(gb|NP_217451);100.0;1488;0;0;1;1488;1;1488;0.0;3019.0;NP_217451;phthiocerol synthesis polyketide synthase type I PpsE [Mycobacterium tuberculosis H37Rv]
1590;OG0001551;Salmonella_enterica;g421.t1;109;g421.t1;VFG001232(gb|NP_249105);100.0;343;0;0;1;343;1;343;0.0;696.0;NP_249105;methylesterase [Pseudomonas aeruginosa PAO1]
1591;OG0001554;Salmonella_enterica;g2320.t1;219;g2320.t1;VFG008035(gb|YP_005360953);100.0;391;0;0;130;520;1;391;0.0;794.0;YP_005360953;membrane-associated phospholipase C 1 plcA [Mycobacterium tuberculosis RGTB327]
1592;OG0001569;Salmonella_enterica;g2574.t1;53;g2574.t1;VFG044146(gb|NP_461700);100.0;371;0;0;1;371;1;371;0.0;757.0;NP_461700;putative glycosyl transferase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1593;OG0001575;Salmonella_enterica;g2169.t1;597;g2169.t1;VFG042697(gb|NP_250822);99.535;215;1;0;1;215;23;237;2.08e-154;427.0;NP_250822;chaperone CupA5 [Pseudomonas aeruginosa PAO1]
1594;OG0001576;Salmonella_enterica;g2165.t1;127;g2165.t1;VFG042693(gb|NP_250818);100.0;183;0;0;1;183;1;183;4.76e-128;357.0;NP_250818;fimbrial subunit CupA1 [Pseudomonas aeruginosa PAO1]
1595;OG0001594;Salmonella_enterica;g2671.t1;24;g2671.t1;VFG020607(gb|WP_000922299);99.813;534;1;0;1;534;9;542;0.0;1110.0;WP_000922299;SPI-1 type III secretion system effector GTPase-activating protein SptP [Salmonella enterica]
1596;OG0001596;Salmonella_enterica;g267.t1;81;g267.t1;VFG041104(gb|NP_459278);100.0;178;0;0;1;178;1;178;2.18e-131;365.0;NP_459278;putative outer membrane lipoprotein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1597;OG0001597;Salmonella_enterica;g265.t1;22;g265.t1;VFG041100(gb|NP_459274);100.0;161;0;0;1;161;1;161;1.69e-120;336.0;NP_459274;putative cytoplasmic protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1598;OG0001598;Salmonella_enterica;g381.t1;0;g381.t1;VFG050670(gb|WP_000505931.1);100.0;344;0;0;1;344;349;692;0.0;676.0;WP_000505931.1;MULTISPECIES: methyl-accepting chemotaxis protein [Acinetobacter]
1599;OG0001600;Salmonella_enterica;g2905.t1;0;g2905.t1;VFG007946(gb|NP_217473);100.0;256;0;0;1;256;20;275;0.0;524.0;NP_217473;PGL/p-HBAD biosynthesis glycosyltransferase [Mycobacterium tuberculosis H37Rv]
1600;OG0001606;Salmonella_enterica;g1291.t1;18;g1291.t1;VFG030168(gb|WP_010908446);100.0;518;0;0;1;518;18;535;0.0;1057.0;WP_010908446;alpha/beta hydrolase [Mycobacterium leprae]
1601;OG0001607;Salmonella_enterica;g1826.t1;13;g1826.t1;VFG043047(gb|NP_460907);100.0;266;0;0;1;266;1;266;0.0;531.0;NP_460907;putative periplasmic binding transport protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1602;OG0001617;Salmonella_enterica;g1690.t1;156;g1690.t1;VFG041026(gb|NP_250359);100.0;289;0;0;1;289;1;289;0.0;594.0;NP_250359;hypothetical protein PA1668 [Pseudomonas aeruginosa PAO1]
1603;OG0001622;Salmonella_enterica;g85.t1;0;g85.t1;VFG002066(gb|NP_248770);100.0;154;0;0;1;154;1;154;6.94e-111;311.0;NP_248770;hypothetical protein PA0080 [Pseudomonas aeruginosa PAO1]
1604;OG0001623;Salmonella_enterica;g88.t1;0;g88.t1;VFG002069(gb|NP_248773);100.0;172;0;0;1;172;1;172;3.08e-124;346.0;NP_248773;hypothetical protein PA0083 [Pseudomonas aeruginosa PAO1]
1605;OG0001624;Salmonella_enterica;g91.t1;0;g91.t1;VFG002072(gb|NP_248776);100.0;261;0;0;1;261;21;281;0.0;516.0;NP_248776;hypothetical protein PA0086 [Pseudomonas aeruginosa PAO1]
1606;OG0001631;Salmonella_enterica;g1769.t1;2622;g1769.t1;VFG022319(gb|YP_177835);100.0;393;0;0;1;393;1;393;0.0;741.0;YP_177835;PPE family protein PPE26 [Mycobacterium tuberculosis H37Rv]
1607;OG0001641;Salmonella_enterica;g1335.t1;0;g1335.t1;VFG009374(gb|WP_010908479);100.0;198;0;0;1;198;1;198;1.0400000000000001e-144;400.0;WP_010908479;3-isopropylmalate dehydratase small subunit [Mycobacterium leprae]
1608;OG0001644;Salmonella_enterica;g746.t1;204;g746.t1;VFG027151(gb|YP_005922066);100.0;236;0;0;223;458;1;236;3.17e-166;467.0;YP_005922066;two component system response sensor kinase membrane associated protein [Mycobacterium tuberculosis RGTB423]
1609;OG0001651;Salmonella_enterica;g2935.t1;2;g2935.t1;VFG043551(gb|WP_010908478);96.33;109;4;0;1;109;1;109;2.3800000000000003e-64;197.0;WP_010908478;HU family DNA-binding protein [Mycobacterium leprae]
1610;OG0001652;Salmonella_enterica;g1101.t1;0;g1101.t1;VFG001244(gb|NP_249777);100.0;683;0;0;1;683;1;683;0.0;1355.0;NP_249777;flagellar hook-associated protein FlgK [Pseudomonas aeruginosa PAO1]
1611;OG0001653;Salmonella_enterica;g1830.t1;170;g1830.t1;VFG043051(gb|NP_460912);100.0;495;0;0;1;495;1;495;0.0;971.0;NP_460912;"flagellar biosynthesis; flagellin [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"
1612;OG0001657;Salmonella_enterica;g1148.t1;249;g1148.t1;VFG000474(gb|NP_460200);100.0;487;0;0;1;487;1;487;0.0;1002.0;NP_460200;sensory kinase protein in two-component regulatory system with PhoP [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1613;OG0001670;Salmonella_enterica;g1845.t1;55;g1845.t1;VFG043062(gb|NP_460928);100.0;155;0;0;1;155;1;155;1.34e-111;313.0;NP_460928;flagellar biosynthesis [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1614;OG0001671;Salmonella_enterica;g1793.t1;198;g1793.t1;VFG043035(gb|NP_460871);100.0;383;0;0;1;383;1;383;0.0;779.0;NP_460871;putative part of export apparatus for flagellar proteins [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1615;OG0001672;Salmonella_enterica;g1802.t1;116;g1802.t1;VFG043044(gb|NP_460880);100.0;295;0;0;1;295;1;295;0.0;597.0;NP_460880;proton conductor component of motor [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1616;OG0001687;Salmonella_enterica;g1314.t1;130;g1314.t1;VFG000514(gb|NP_460379);100.0;681;0;0;1;681;1;681;0.0;1366.0;NP_460379;secretion system apparatus protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1617;OG0001696;Salmonella_enterica;g2889.t1;12;g2889.t1;VFG007878(gb|NP_217455);100.0;422;0;0;1;422;1;422;0.0;860.0;NP_217455;phthiocerol/phthiodiolone dimycocerosyl transferase [Mycobacterium tuberculosis H37Rv]
1618;OG0001697;Salmonella_enterica;g555.t1;90;g555.t1;VFG012980(gb|NP_706450);88.421;285;33;0;1;285;1;285;0.0;533.0;NP_706450;2,3-dihydro-2,3-dihydroxybenzoate synthetase [Shigella flexneri 2a str. 301]
1619;OG0001703;Salmonella_enterica;g873.t1;39;g873.t1;VFG022661(gb|WP_010908146);100.0;472;0;0;1;472;1;472;0.0;954.0;WP_010908146;diaminopimelate decarboxylase [Mycobacterium leprae]
1620;OG0001715;Salmonella_enterica;g1679.t1;72;g1679.t1;VFG041016(gb|NP_250349);100.0;491;0;0;1;491;1;491;0.0;1022.0;NP_250349;hypothetical protein PA1658 [Pseudomonas aeruginosa PAO1]
1621;OG0001718;Salmonella_enterica;g2576.t1;40;g2576.t1;VFG044148(gb|NP_461702);100.0;414;0;0;1;414;1;414;0.0;836.0;NP_461702;enterochelin esterase-like protein (Fes) [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1622;OG0001731;Salmonella_enterica;g1682.t1;85;g1682.t1;VFG051538(gb|WP_003087605.1);100.0;595;0;0;1;595;1;595;0.0;1208.0;WP_003087605.1;MULTISPECIES: type VI secretion system baseplate subunit TssF [Pseudomonas]
